dataset,study,n_estimators,max_depth,test_accuracy,oob_accuracy
adult,n_estimators,51,12.0,0.8416666666666667,0.8370833333333333
adult,n_estimators,52,12.0,0.8416666666666667,0.836875
adult,n_estimators,53,12.0,0.8416666666666667,0.8377083333333334
adult,n_estimators,54,12.0,0.8441666666666666,0.83875
adult,n_estimators,55,12.0,0.8433333333333334,0.838125
adult,n_estimators,56,12.0,0.845,0.8395833333333333
adult,n_estimators,57,12.0,0.8441666666666666,0.839375
adult,n_estimators,58,12.0,0.8433333333333334,0.840625
adult,n_estimators,59,12.0,0.8425,0.840625
adult,n_estimators,60,12.0,0.845,0.8391666666666666
adult,n_estimators,61,12.0,0.845,0.839375
adult,n_estimators,62,12.0,0.8441666666666666,0.8395833333333333
adult,n_estimators,63,12.0,0.8441666666666666,0.840625
adult,n_estimators,64,12.0,0.8441666666666666,0.84
adult,n_estimators,65,12.0,0.845,0.8402083333333333
adult,n_estimators,66,12.0,0.845,0.8404166666666667
adult,n_estimators,67,12.0,0.8458333333333333,0.84
adult,n_estimators,68,12.0,0.8458333333333333,0.84
adult,n_estimators,69,12.0,0.8466666666666667,0.8404166666666667
adult,n_estimators,70,12.0,0.8466666666666667,0.8395833333333333
adult,n_estimators,71,12.0,0.8475,0.8397916666666667
adult,n_estimators,72,12.0,0.8466666666666667,0.8408333333333333
adult,n_estimators,73,12.0,0.8475,0.8410416666666667
adult,n_estimators,74,12.0,0.8475,0.8408333333333333
adult,n_estimators,75,12.0,0.8475,0.8408333333333333
adult,n_estimators,76,12.0,0.8475,0.8416666666666667
adult,n_estimators,77,12.0,0.8475,0.841875
adult,n_estimators,78,12.0,0.8491666666666666,0.84125
adult,n_estimators,79,12.0,0.8475,0.8416666666666667
adult,n_estimators,80,12.0,0.8483333333333334,0.840625
adult,n_estimators,81,12.0,0.8491666666666666,0.840625
adult,n_estimators,82,12.0,0.85,0.8404166666666667
adult,n_estimators,83,12.0,0.8466666666666667,0.8416666666666667
adult,n_estimators,84,12.0,0.8466666666666667,0.84125
adult,n_estimators,85,12.0,0.8475,0.8420833333333333
adult,n_estimators,86,12.0,0.8466666666666667,0.8416666666666667
adult,n_estimators,87,12.0,0.8466666666666667,0.8414583333333333
adult,n_estimators,88,12.0,0.8466666666666667,0.8414583333333333
adult,n_estimators,89,12.0,0.8458333333333333,0.840625
adult,n_estimators,90,12.0,0.8458333333333333,0.8402083333333333
adult,n_estimators,91,12.0,0.8466666666666667,0.84125
adult,n_estimators,92,12.0,0.8475,0.8404166666666667
adult,n_estimators,93,12.0,0.8475,0.840625
adult,n_estimators,94,12.0,0.845,0.84
adult,n_estimators,95,12.0,0.8458333333333333,0.840625
adult,n_estimators,96,12.0,0.8475,0.839375
adult,n_estimators,97,12.0,0.8475,0.8391666666666666
adult,n_estimators,98,12.0,0.845,0.8397916666666667
adult,n_estimators,99,12.0,0.8458333333333333,0.8397916666666667
adult,n_estimators,100,12.0,0.845,0.8402083333333333
adult,n_estimators,101,12.0,0.8466666666666667,0.8408333333333333
adult,n_estimators,102,12.0,0.8466666666666667,0.8404166666666667
adult,n_estimators,103,12.0,0.8466666666666667,0.8410416666666667
adult,n_estimators,104,12.0,0.8483333333333334,0.8404166666666667
adult,n_estimators,105,12.0,0.8475,0.8404166666666667
adult,n_estimators,106,12.0,0.8441666666666666,0.8404166666666667
adult,n_estimators,107,12.0,0.8458333333333333,0.8402083333333333
adult,n_estimators,108,12.0,0.8458333333333333,0.840625
adult,n_estimators,109,12.0,0.8458333333333333,0.840625
adult,n_estimators,110,12.0,0.8483333333333334,0.8408333333333333
adult,n_estimators,111,12.0,0.8466666666666667,0.8416666666666667
adult,n_estimators,112,12.0,0.845,0.8402083333333333
adult,n_estimators,113,12.0,0.845,0.8402083333333333
adult,n_estimators,114,12.0,0.845,0.8402083333333333
adult,n_estimators,115,12.0,0.845,0.84
adult,n_estimators,116,12.0,0.845,0.8404166666666667
adult,n_estimators,117,12.0,0.845,0.8404166666666667
adult,n_estimators,118,12.0,0.8458333333333333,0.8408333333333333
adult,n_estimators,119,12.0,0.8458333333333333,0.8408333333333333
adult,n_estimators,120,12.0,0.8458333333333333,0.840625
adult,n_estimators,121,12.0,0.845,0.8397916666666667
adult,n_estimators,122,12.0,0.845,0.8404166666666667
adult,n_estimators,123,12.0,0.8458333333333333,0.84
adult,n_estimators,124,12.0,0.8458333333333333,0.8397916666666667
adult,n_estimators,125,12.0,0.8458333333333333,0.8402083333333333
adult,n_estimators,126,12.0,0.8458333333333333,0.8397916666666667
adult,n_estimators,127,12.0,0.845,0.8395833333333333
adult,n_estimators,128,12.0,0.845,0.839375
adult,n_estimators,129,12.0,0.845,0.8395833333333333
adult,n_estimators,130,12.0,0.845,0.8391666666666666
adult,n_estimators,131,12.0,0.845,0.8395833333333333
adult,n_estimators,132,12.0,0.845,0.839375
adult,n_estimators,133,12.0,0.845,0.8395833333333333
adult,n_estimators,134,12.0,0.845,0.8397916666666667
adult,n_estimators,135,12.0,0.845,0.839375
adult,n_estimators,136,12.0,0.845,0.8397916666666667
adult,n_estimators,137,12.0,0.845,0.8397916666666667
adult,n_estimators,138,12.0,0.8441666666666666,0.8397916666666667
adult,n_estimators,139,12.0,0.8441666666666666,0.8404166666666667
adult,n_estimators,140,12.0,0.845,0.8397916666666667
adult,n_estimators,141,12.0,0.8441666666666666,0.8397916666666667
adult,n_estimators,142,12.0,0.8441666666666666,0.839375
adult,n_estimators,143,12.0,0.8441666666666666,0.84
adult,n_estimators,144,12.0,0.8433333333333334,0.840625
adult,n_estimators,145,12.0,0.8441666666666666,0.8408333333333333
adult,n_estimators,146,12.0,0.845,0.8402083333333333
adult,n_estimators,147,12.0,0.8441666666666666,0.8395833333333333
adult,n_estimators,148,12.0,0.845,0.84
adult,n_estimators,149,12.0,0.8441666666666666,0.8402083333333333
adult,n_estimators,150,12.0,0.8441666666666666,0.840625
adult,n_estimators,151,12.0,0.845,0.8402083333333333
adult,n_estimators,152,12.0,0.845,0.84
adult,n_estimators,153,12.0,0.845,0.8397916666666667
adult,n_estimators,154,12.0,0.8458333333333333,0.84
adult,n_estimators,155,12.0,0.8458333333333333,0.8402083333333333
adult,n_estimators,156,12.0,0.8458333333333333,0.8408333333333333
adult,n_estimators,157,12.0,0.8458333333333333,0.840625
adult,n_estimators,158,12.0,0.845,0.8402083333333333
adult,n_estimators,159,12.0,0.8458333333333333,0.840625
adult,n_estimators,160,12.0,0.845,0.8397916666666667
adult,n_estimators,161,12.0,0.8458333333333333,0.8402083333333333
adult,n_estimators,162,12.0,0.8466666666666667,0.8404166666666667
adult,n_estimators,163,12.0,0.8458333333333333,0.840625
adult,n_estimators,164,12.0,0.8458333333333333,0.8410416666666667
adult,n_estimators,165,12.0,0.8466666666666667,0.84125
adult,n_estimators,166,12.0,0.8458333333333333,0.8416666666666667
adult,n_estimators,167,12.0,0.8458333333333333,0.841875
adult,n_estimators,168,12.0,0.8466666666666667,0.8414583333333333
adult,n_estimators,169,12.0,0.8458333333333333,0.8416666666666667
adult,n_estimators,170,12.0,0.8458333333333333,0.8416666666666667
adult,n_estimators,171,12.0,0.8458333333333333,0.841875
adult,n_estimators,172,12.0,0.8458333333333333,0.8410416666666667
adult,n_estimators,173,12.0,0.8475,0.8410416666666667
adult,n_estimators,174,12.0,0.8475,0.8402083333333333
adult,n_estimators,175,12.0,0.8475,0.8404166666666667
adult,n_estimators,176,12.0,0.8466666666666667,0.8404166666666667
adult,n_estimators,177,12.0,0.8475,0.8402083333333333
adult,n_estimators,178,12.0,0.8483333333333334,0.8402083333333333
adult,n_estimators,179,12.0,0.8475,0.8404166666666667
adult,n_estimators,180,12.0,0.8483333333333334,0.8404166666666667
adult,n_estimators,181,12.0,0.8466666666666667,0.8404166666666667
adult,n_estimators,182,12.0,0.8466666666666667,0.840625
adult,n_estimators,183,12.0,0.8466666666666667,0.8402083333333333
adult,n_estimators,184,12.0,0.8466666666666667,0.8402083333333333
adult,n_estimators,185,12.0,0.8466666666666667,0.8404166666666667
adult,n_estimators,186,12.0,0.8466666666666667,0.840625
adult,n_estimators,187,12.0,0.8466666666666667,0.840625
adult,n_estimators,188,12.0,0.8466666666666667,0.8404166666666667
adult,n_estimators,189,12.0,0.8458333333333333,0.840625
adult,n_estimators,190,12.0,0.8458333333333333,0.8410416666666667
adult,n_estimators,191,12.0,0.8458333333333333,0.8410416666666667
adult,n_estimators,192,12.0,0.8458333333333333,0.8414583333333333
adult,n_estimators,193,12.0,0.8458333333333333,0.8410416666666667
adult,n_estimators,194,12.0,0.8466666666666667,0.8414583333333333
adult,n_estimators,195,12.0,0.8458333333333333,0.8416666666666667
adult,n_estimators,196,12.0,0.8458333333333333,0.841875
adult,n_estimators,197,12.0,0.8458333333333333,0.841875
adult,n_estimators,198,12.0,0.8458333333333333,0.8416666666666667
adult,n_estimators,199,12.0,0.8458333333333333,0.84125
adult,n_estimators,200,12.0,0.8458333333333333,0.8408333333333333
adult,max_depth,100,1.0,0.7525,
adult,max_depth,100,2.0,0.7608333333333334,
adult,max_depth,100,3.0,0.7966666666666666,
adult,max_depth,100,4.0,0.815,
adult,max_depth,100,5.0,0.8341666666666666,
adult,max_depth,100,6.0,0.8308333333333333,
adult,max_depth,100,7.0,0.8366666666666667,
adult,max_depth,100,8.0,0.8441666666666666,
adult,max_depth,100,9.0,0.8441666666666666,
adult,max_depth,100,10.0,0.845,
adult,max_depth,100,11.0,0.8433333333333334,
adult,max_depth,100,12.0,0.845,
adult,max_depth,100,13.0,0.8466666666666667,
adult,max_depth,100,14.0,0.845,
adult,max_depth,100,15.0,0.8516666666666667,
adult,max_depth,100,16.0,0.8475,
adult,max_depth,100,17.0,0.8475,
adult,max_depth,100,18.0,0.8508333333333333,
adult,max_depth,100,19.0,0.8508333333333333,
adult,max_depth,100,20.0,0.8533333333333334,
covertype,n_estimators,1,12.0,0.5141666666666667,0.4940374787052811
covertype,n_estimators,2,12.0,0.6083333333333333,0.5493103448275862
covertype,n_estimators,3,12.0,0.6408333333333334,0.5451773835920177
covertype,n_estimators,4,12.0,0.6608333333333334,0.5551161641127039
covertype,n_estimators,5,12.0,0.66,0.5465062471078205
covertype,n_estimators,6,12.0,0.675,0.5607912869526561
covertype,n_estimators,7,12.0,0.68,0.5670639219934994
covertype,n_estimators,8,12.0,0.6875,0.5653196493478726
covertype,n_estimators,9,12.0,0.71,0.579615140621696
covertype,n_estimators,10,12.0,0.7008333333333333,0.580441640378549
covertype,n_estimators,11,12.0,0.7033333333333334,0.5880997276346114
covertype,n_estimators,12,12.0,0.7108333333333333,0.5962382445141066
covertype,n_estimators,13,12.0,0.7075,0.603466276884527
covertype,n_estimators,14,12.0,0.7175,0.6071801294093091
covertype,n_estimators,15,12.0,0.7191666666666666,0.6106360792492179
covertype,n_estimators,16,12.0,0.725,0.6105087572977481
covertype,n_estimators,17,12.0,0.7333333333333333,0.609883236030025
covertype,n_estimators,18,12.0,0.73,0.6167639699749792
covertype,n_estimators,19,12.0,0.7375,0.6213005418924552
covertype,n_estimators,20,12.0,0.7333333333333333,0.6223426427678199
covertype,n_estimators,21,12.0,0.7333333333333333,0.626094205919133
covertype,n_estimators,22,12.0,0.7325,0.6265110462692789
covertype,n_estimators,23,12.0,0.7258333333333333,0.6249218587205668
covertype,n_estimators,24,12.0,0.7366666666666667,0.628125
covertype,n_estimators,25,12.0,0.7325,0.6295833333333334
covertype,n_estimators,26,12.0,0.7408333333333333,0.6316666666666667
covertype,n_estimators,27,12.0,0.7458333333333333,0.6360416666666666
covertype,n_estimators,28,12.0,0.74,0.6385416666666667
covertype,n_estimators,29,12.0,0.7408333333333333,0.6445833333333333
covertype,n_estimators,30,12.0,0.7408333333333333,0.6479166666666667
covertype,n_estimators,31,12.0,0.7416666666666667,0.6477083333333333
covertype,n_estimators,32,12.0,0.7441666666666666,0.6477083333333333
covertype,n_estimators,33,12.0,0.7483333333333333,0.6495833333333333
covertype,n_estimators,34,12.0,0.7441666666666666,0.6479166666666667
covertype,n_estimators,35,12.0,0.7425,0.644375
covertype,n_estimators,36,12.0,0.7441666666666666,0.6477083333333333
covertype,n_estimators,37,12.0,0.745,0.6472916666666667
covertype,n_estimators,38,12.0,0.7433333333333333,0.6504166666666666
covertype,n_estimators,39,12.0,0.7441666666666666,0.6539583333333333
covertype,n_estimators,40,12.0,0.7525,0.6547916666666667
covertype,n_estimators,41,12.0,0.7466666666666667,0.65875
covertype,n_estimators,42,12.0,0.7483333333333333,0.6595833333333333
covertype,n_estimators,43,12.0,0.7508333333333334,0.659375
covertype,n_estimators,44,12.0,0.75,0.6577083333333333
covertype,n_estimators,45,12.0,0.7491666666666666,0.6560416666666666
covertype,n_estimators,46,12.0,0.7491666666666666,0.6620833333333334
covertype,n_estimators,47,12.0,0.7458333333333333,0.660625
covertype,n_estimators,48,12.0,0.7508333333333334,0.65875
covertype,n_estimators,49,12.0,0.7483333333333333,0.6589583333333333
covertype,n_estimators,50,12.0,0.75,0.66
covertype,n_estimators,51,12.0,0.75,0.6620833333333334
covertype,n_estimators,52,12.0,0.75,0.6616666666666666
covertype,n_estimators,53,12.0,0.7541666666666667,0.663125
covertype,n_estimators,54,12.0,0.7541666666666667,0.6629166666666667
covertype,n_estimators,55,12.0,0.7541666666666667,0.664375
covertype,n_estimators,56,12.0,0.7533333333333333,0.665
covertype,n_estimators,57,12.0,0.7591666666666667,0.6652083333333333
covertype,n_estimators,58,12.0,0.7583333333333333,0.666875
covertype,n_estimators,59,12.0,0.7575,0.6675
covertype,n_estimators,60,12.0,0.7566666666666667,0.6691666666666667
covertype,n_estimators,61,12.0,0.7575,0.6691666666666667
covertype,n_estimators,62,12.0,0.755,0.6675
covertype,n_estimators,63,12.0,0.7575,0.6666666666666666
covertype,n_estimators,64,12.0,0.7533333333333333,0.6639583333333333
covertype,n_estimators,65,12.0,0.7566666666666667,0.665
covertype,n_estimators,66,12.0,0.7558333333333334,0.6666666666666666
covertype,n_estimators,67,12.0,0.7566666666666667,0.668125
covertype,n_estimators,68,12.0,0.7583333333333333,0.6660416666666666
covertype,n_estimators,69,12.0,0.755,0.6695833333333333
covertype,n_estimators,70,12.0,0.7583333333333333,0.670625
covertype,n_estimators,71,12.0,0.755,0.6710416666666666
covertype,n_estimators,72,12.0,0.7558333333333334,0.6729166666666667
covertype,n_estimators,73,12.0,0.755,0.6720833333333334
covertype,n_estimators,74,12.0,0.7575,0.6735416666666667
covertype,n_estimators,75,12.0,0.7616666666666667,0.671875
covertype,n_estimators,76,12.0,0.7575,0.670625
covertype,n_estimators,77,12.0,0.76,0.670625
covertype,n_estimators,78,12.0,0.76,0.67
covertype,n_estimators,79,12.0,0.76,0.6664583333333334
covertype,n_estimators,80,12.0,0.7575,0.66625
covertype,n_estimators,81,12.0,0.7608333333333334,0.6679166666666667
covertype,n_estimators,82,12.0,0.7608333333333334,0.67
covertype,n_estimators,83,12.0,0.7591666666666667,0.6702083333333333
covertype,n_estimators,84,12.0,0.7583333333333333,0.669375
covertype,n_estimators,85,12.0,0.7608333333333334,0.6683333333333333
covertype,n_estimators,86,12.0,0.76,0.6702083333333333
covertype,n_estimators,87,12.0,0.7591666666666667,0.671875
covertype,n_estimators,88,12.0,0.7575,0.6722916666666666
covertype,n_estimators,89,12.0,0.7583333333333333,0.6741666666666667
covertype,n_estimators,90,12.0,0.7583333333333333,0.676875
covertype,n_estimators,91,12.0,0.755,0.6777083333333334
covertype,n_estimators,92,12.0,0.7566666666666667,0.6791666666666667
covertype,n_estimators,93,12.0,0.7575,0.6785416666666667
covertype,n_estimators,94,12.0,0.7575,0.6764583333333334
covertype,n_estimators,95,12.0,0.7608333333333334,0.6777083333333334
covertype,n_estimators,96,12.0,0.765,0.6797916666666667
covertype,n_estimators,97,12.0,0.7625,0.6810416666666667
covertype,n_estimators,98,12.0,0.7608333333333334,0.6797916666666667
covertype,n_estimators,99,12.0,0.7616666666666667,0.6814583333333334
covertype,n_estimators,100,12.0,0.7616666666666667,0.6802083333333333
covertype,n_estimators,101,12.0,0.7616666666666667,0.6820833333333334
covertype,n_estimators,102,12.0,0.7616666666666667,0.6820833333333334
covertype,n_estimators,103,12.0,0.7633333333333333,0.6825
covertype,n_estimators,104,12.0,0.7625,0.6833333333333333
covertype,n_estimators,105,12.0,0.7608333333333334,0.685625
covertype,n_estimators,106,12.0,0.7633333333333333,0.685625
covertype,n_estimators,107,12.0,0.765,0.685
covertype,n_estimators,108,12.0,0.7641666666666667,0.6872916666666666
covertype,n_estimators,109,12.0,0.7675,0.689375
covertype,n_estimators,110,12.0,0.7658333333333334,0.6908333333333333
covertype,n_estimators,111,12.0,0.7641666666666667,0.6897916666666667
covertype,n_estimators,112,12.0,0.7641666666666667,0.69125
covertype,n_estimators,113,12.0,0.7633333333333333,0.6920833333333334
covertype,n_estimators,114,12.0,0.7633333333333333,0.691875
covertype,n_estimators,115,12.0,0.7591666666666667,0.69125
covertype,n_estimators,116,12.0,0.7608333333333334,0.6916666666666667
covertype,n_estimators,117,12.0,0.7625,0.6922916666666666
covertype,n_estimators,118,12.0,0.7625,0.690625
covertype,n_estimators,119,12.0,0.7641666666666667,0.6908333333333333
covertype,n_estimators,120,12.0,0.7608333333333334,0.689375
covertype,n_estimators,121,12.0,0.7616666666666667,0.69
covertype,n_estimators,122,12.0,0.76,0.6925
covertype,n_estimators,123,12.0,0.7616666666666667,0.6920833333333334
covertype,n_estimators,124,12.0,0.7625,0.6935416666666666
covertype,n_estimators,125,12.0,0.7633333333333333,0.693125
covertype,n_estimators,126,12.0,0.7641666666666667,0.6927083333333334
covertype,n_estimators,127,12.0,0.7641666666666667,0.6922916666666666
covertype,n_estimators,128,12.0,0.7633333333333333,0.6929166666666666
covertype,n_estimators,129,12.0,0.7641666666666667,0.6945833333333333
covertype,n_estimators,130,12.0,0.765,0.6945833333333333
covertype,n_estimators,131,12.0,0.7641666666666667,0.6947916666666667
covertype,n_estimators,132,12.0,0.765,0.6941666666666667
covertype,n_estimators,133,12.0,0.7616666666666667,0.6939583333333333
covertype,n_estimators,134,12.0,0.7616666666666667,0.6941666666666667
covertype,n_estimators,135,12.0,0.7625,0.6927083333333334
covertype,n_estimators,136,12.0,0.7633333333333333,0.6925
