dataset,study,n_estimators,max_depth,test_accuracy,oob_accuracy
covertype,n_estimators,137,12.0,0.7625,0.6933333333333334
covertype,n_estimators,138,12.0,0.7608333333333334,0.6933333333333334
covertype,n_estimators,139,12.0,0.7641666666666667,0.693125
covertype,n_estimators,140,12.0,0.7625,0.69
covertype,n_estimators,141,12.0,0.7608333333333334,0.6902083333333333
covertype,n_estimators,142,12.0,0.76,0.68875
covertype,n_estimators,143,12.0,0.7583333333333333,0.6875
covertype,n_estimators,144,12.0,0.7633333333333333,0.6895833333333333
covertype,n_estimators,145,12.0,0.7641666666666667,0.6895833333333333
covertype,n_estimators,146,12.0,0.7633333333333333,0.689375
covertype,n_estimators,147,12.0,0.7633333333333333,0.6889583333333333
covertype,n_estimators,148,12.0,0.7616666666666667,0.6875
covertype,n_estimators,149,12.0,0.7633333333333333,0.6875
covertype,n_estimators,150,12.0,0.7625,0.689375
covertype,n_estimators,151,12.0,0.7616666666666667,0.69
covertype,n_estimators,152,12.0,0.7591666666666667,0.6883333333333334
covertype,n_estimators,153,12.0,0.7608333333333334,0.68875
covertype,n_estimators,154,12.0,0.7591666666666667,0.6897916666666667
covertype,n_estimators,155,12.0,0.7591666666666667,0.6908333333333333
covertype,n_estimators,156,12.0,0.76,0.693125
covertype,n_estimators,157,12.0,0.7591666666666667,0.6935416666666666
covertype,n_estimators,158,12.0,0.7591666666666667,0.6925
covertype,n_estimators,159,12.0,0.755,0.6929166666666666
covertype,n_estimators,160,12.0,0.7583333333333333,0.693125
covertype,n_estimators,161,12.0,0.7583333333333333,0.6933333333333334
covertype,n_estimators,162,12.0,0.7575,0.6920833333333334
covertype,n_estimators,163,12.0,0.7566666666666667,0.6927083333333334
covertype,n_estimators,164,12.0,0.7583333333333333,0.6922916666666666
covertype,n_estimators,165,12.0,0.7583333333333333,0.6914583333333333
covertype,n_estimators,166,12.0,0.76,0.6920833333333334
covertype,n_estimators,167,12.0,0.7625,0.691875
covertype,n_estimators,168,12.0,0.76,0.6922916666666666
covertype,n_estimators,169,12.0,0.7608333333333334,0.6920833333333334
covertype,n_estimators,170,12.0,0.7608333333333334,0.6920833333333334
covertype,n_estimators,171,12.0,0.7608333333333334,0.690625
covertype,n_estimators,172,12.0,0.76,0.6904166666666667
covertype,n_estimators,173,12.0,0.7591666666666667,0.6885416666666667
covertype,n_estimators,174,12.0,0.7583333333333333,0.6904166666666667
covertype,n_estimators,175,12.0,0.7591666666666667,0.69125
covertype,n_estimators,176,12.0,0.76,0.6916666666666667
covertype,n_estimators,177,12.0,0.7583333333333333,0.69125
covertype,n_estimators,178,12.0,0.7591666666666667,0.6904166666666667
covertype,n_estimators,179,12.0,0.7591666666666667,0.6914583333333333
covertype,n_estimators,180,12.0,0.7608333333333334,0.6914583333333333
covertype,n_estimators,181,12.0,0.7608333333333334,0.6908333333333333
covertype,n_estimators,182,12.0,0.7608333333333334,0.6910416666666667
covertype,n_estimators,183,12.0,0.7616666666666667,0.6897916666666667
covertype,n_estimators,184,12.0,0.7625,0.6891666666666667
covertype,n_estimators,185,12.0,0.7608333333333334,0.6902083333333333
covertype,n_estimators,186,12.0,0.7616666666666667,0.6904166666666667
covertype,n_estimators,187,12.0,0.7633333333333333,0.691875
covertype,n_estimators,188,12.0,0.7633333333333333,0.6922916666666666
covertype,n_estimators,189,12.0,0.76,0.690625
covertype,n_estimators,190,12.0,0.7616666666666667,0.693125
covertype,n_estimators,191,12.0,0.7625,0.6927083333333334
covertype,n_estimators,192,12.0,0.7616666666666667,0.691875
covertype,n_estimators,193,12.0,0.7616666666666667,0.6929166666666666
covertype,n_estimators,194,12.0,0.7616666666666667,0.69125
covertype,n_estimators,195,12.0,0.7608333333333334,0.6925
covertype,n_estimators,196,12.0,0.76,0.6922916666666666
covertype,n_estimators,197,12.0,0.7616666666666667,0.690625
covertype,n_estimators,198,12.0,0.7591666666666667,0.691875
covertype,n_estimators,199,12.0,0.76,0.693125
covertype,n_estimators,200,12.0,0.76,0.69375
covertype,max_depth,100,1.0,0.325,
covertype,max_depth,100,2.0,0.3908333333333333,
covertype,max_depth,100,3.0,0.4841666666666667,
covertype,max_depth,100,4.0,0.5066666666666667,
covertype,max_depth,100,5.0,0.5608333333333333,
covertype,max_depth,100,6.0,0.6075,
covertype,max_depth,100,7.0,0.6425,
covertype,max_depth,100,8.0,0.6666666666666666,
covertype,max_depth,100,9.0,0.7108333333333333,
covertype,max_depth,100,10.0,0.7166666666666667,
covertype,max_depth,100,11.0,0.7475,
covertype,max_depth,100,12.0,0.7616666666666667,
covertype,max_depth,100,13.0,0.7808333333333334,
covertype,max_depth,100,14.0,0.775,
covertype,max_depth,100,15.0,0.7925,
covertype,max_depth,100,16.0,0.7783333333333333,
covertype,max_depth,100,17.0,0.79,
covertype,max_depth,100,18.0,0.7841666666666667,
covertype,max_depth,100,19.0,0.7916666666666666,
covertype,max_depth,100,20.0,0.7925,
mnist_38,n_estimators,1,12.0,0.89,0.8847245883021011
mnist_38,n_estimators,2,12.0,0.8916666666666667,0.8986206896551724
mnist_38,n_estimators,3,12.0,0.9408333333333333,0.9029933481152993
mnist_38,n_estimators,4,12.0,0.9458333333333333,0.9085516559565002
mnist_38,n_estimators,5,12.0,0.96,0.912540490513651
mnist_38,n_estimators,6,12.0,0.965,0.9264280951322517
mnist_38,n_estimators,7,12.0,0.9725,0.9263271939328277
mnist_38,n_estimators,8,12.0,0.9733333333333334,0.9300833867864016
mnist_38,n_estimators,9,12.0,0.9708333333333333,0.9331782617889617
mnist_38,n_estimators,10,12.0,0.9716666666666667,0.9396424815983175
mnist_38,n_estimators,11,12.0,0.9708333333333333,0.9448983867588518
mnist_38,n_estimators,12,12.0,0.9666666666666667,0.9473354231974922
mnist_38,n_estimators,13,12.0,0.97,0.9498851534767174
mnist_38,n_estimators,14,12.0,0.9716666666666667,0.9513671467334586
mnist_38,n_estimators,15,12.0,0.975,0.9557872784150157
mnist_38,n_estimators,16,12.0,0.9766666666666667,0.9582985821517932
mnist_38,n_estimators,17,12.0,0.9783333333333334,0.9603836530442035
mnist_38,n_estimators,18,12.0,0.975,0.9624687239366139
mnist_38,n_estimators,19,12.0,0.9775,0.9633180491871614
mnist_38,n_estimators,20,12.0,0.975,0.9637348895373072
mnist_38,n_estimators,21,12.0,0.9775,0.9658190912880367
mnist_38,n_estimators,22,12.0,0.9775,0.9668611921634014
mnist_38,n_estimators,23,12.0,0.9791666666666666,0.9685351114815587
mnist_38,n_estimators,24,12.0,0.9766666666666667,0.9691666666666666
mnist_38,n_estimators,25,12.0,0.98,0.969375
mnist_38,n_estimators,26,12.0,0.98,0.9695833333333334
mnist_38,n_estimators,27,12.0,0.9791666666666666,0.9702083333333333
mnist_38,n_estimators,28,12.0,0.9791666666666666,0.9704166666666667
mnist_38,n_estimators,29,12.0,0.9791666666666666,0.9716666666666667
mnist_38,n_estimators,30,12.0,0.9808333333333333,0.9727083333333333
mnist_38,n_estimators,31,12.0,0.9808333333333333,0.9727083333333333
mnist_38,n_estimators,32,12.0,0.9783333333333334,0.9729166666666667
mnist_38,n_estimators,33,12.0,0.9808333333333333,0.9720833333333333
mnist_38,n_estimators,34,12.0,0.98,0.9725
mnist_38,n_estimators,35,12.0,0.98,0.9741666666666666
mnist_38,n_estimators,36,12.0,0.9816666666666667,0.975
mnist_38,n_estimators,37,12.0,0.9833333333333333,0.9752083333333333
mnist_38,n_estimators,38,12.0,0.9808333333333333,0.9752083333333333
mnist_38,n_estimators,39,12.0,0.9825,0.9760416666666667
mnist_38,n_estimators,40,12.0,0.9825,0.9758333333333333
mnist_38,n_estimators,41,12.0,0.9833333333333333,0.9770833333333333
mnist_38,n_estimators,42,12.0,0.9816666666666667,0.9779166666666667
mnist_38,n_estimators,43,12.0,0.9808333333333333,0.9777083333333333
mnist_38,n_estimators,44,12.0,0.9825,0.9772916666666667
mnist_38,n_estimators,45,12.0,0.9816666666666667,0.9770833333333333
mnist_38,n_estimators,46,12.0,0.9833333333333333,0.978125
mnist_38,n_estimators,47,12.0,0.9833333333333333,0.9789583333333334
mnist_38,n_estimators,48,12.0,0.9833333333333333,0.9797916666666666
mnist_38,n_estimators,49,12.0,0.9825,0.9802083333333333
mnist_38,n_estimators,50,12.0,0.9808333333333333,0.9804166666666667
mnist_38,n_estimators,51,12.0,0.9816666666666667,0.98
mnist_38,n_estimators,52,12.0,0.9825,0.9804166666666667
mnist_38,n_estimators,53,12.0,0.9816666666666667,0.9795833333333334
mnist_38,n_estimators,54,12.0,0.9816666666666667,0.9789583333333334
mnist_38,n_estimators,55,12.0,0.9825,0.9783333333333334
mnist_38,n_estimators,56,12.0,0.9825,0.97875
mnist_38,n_estimators,57,12.0,0.9816666666666667,0.9789583333333334
mnist_38,n_estimators,58,12.0,0.9816666666666667,0.979375
mnist_38,n_estimators,59,12.0,0.9808333333333333,0.9795833333333334
mnist_38,n_estimators,60,12.0,0.98,0.97875
mnist_38,n_estimators,61,12.0,0.98,0.9783333333333334
mnist_38,n_estimators,62,12.0,0.9808333333333333,0.9791666666666666
mnist_38,n_estimators,63,12.0,0.98,0.9795833333333334
mnist_38,n_estimators,64,12.0,0.9816666666666667,0.9791666666666666
mnist_38,n_estimators,65,12.0,0.9808333333333333,0.9789583333333334
mnist_38,n_estimators,66,12.0,0.9816666666666667,0.9797916666666666
mnist_38,n_estimators,67,12.0,0.98,0.97875
mnist_38,n_estimators,68,12.0,0.9825,0.9789583333333334
mnist_38,n_estimators,69,12.0,0.9833333333333333,0.979375
mnist_38,n_estimators,70,12.0,0.9825,0.979375
mnist_38,n_estimators,71,12.0,0.9825,0.98
mnist_38,n_estimators,72,12.0,0.9816666666666667,0.98
mnist_38,n_estimators,73,12.0,0.9808333333333333,0.98
mnist_38,n_estimators,74,12.0,0.9808333333333333,0.9802083333333333
mnist_38,n_estimators,75,12.0,0.9808333333333333,0.9802083333333333
mnist_38,n_estimators,76,12.0,0.9816666666666667,0.9804166666666667
mnist_38,n_estimators,77,12.0,0.9816666666666667,0.9795833333333334
mnist_38,n_estimators,78,12.0,0.9825,0.9797916666666666
mnist_38,n_estimators,79,12.0,0.9816666666666667,0.980625
mnist_38,n_estimators,80,12.0,0.9825,0.98
mnist_38,n_estimators,81,12.0,0.9841666666666666,0.9808333333333333
mnist_38,n_estimators,82,12.0,0.9833333333333333,0.98125
mnist_38,n_estimators,83,12.0,0.9841666666666666,0.9808333333333333
mnist_38,n_estimators,84,12.0,0.985,0.9816666666666667
mnist_38,n_estimators,85,12.0,0.985,0.980625
mnist_38,n_estimators,86,12.0,0.985,0.9804166666666667
mnist_38,n_estimators,87,12.0,0.985,0.9820833333333333
mnist_38,n_estimators,88,12.0,0.9833333333333333,0.9822916666666667
mnist_38,n_estimators,89,12.0,0.9841666666666666,0.9822916666666667
mnist_38,n_estimators,90,12.0,0.9841666666666666,0.981875
mnist_38,n_estimators,91,12.0,0.9841666666666666,0.9822916666666667
mnist_38,n_estimators,92,12.0,0.985,0.9827083333333333
mnist_38,n_estimators,93,12.0,0.9841666666666666,0.9827083333333333
mnist_38,n_estimators,94,12.0,0.985,0.9825
mnist_38,n_estimators,95,12.0,0.9833333333333333,0.9822916666666667
mnist_38,n_estimators,96,12.0,0.9841666666666666,0.9816666666666667
mnist_38,n_estimators,97,12.0,0.9841666666666666,0.9814583333333333
mnist_38,n_estimators,98,12.0,0.9841666666666666,0.981875
mnist_38,n_estimators,99,12.0,0.9833333333333333,0.981875
mnist_38,n_estimators,100,12.0,0.985,0.9822916666666667
mnist_38,n_estimators,101,12.0,0.9841666666666666,0.9825
mnist_38,n_estimators,102,12.0,0.9841666666666666,0.9820833333333333
mnist_38,n_estimators,103,12.0,0.9841666666666666,0.9820833333333333
mnist_38,n_estimators,104,12.0,0.9841666666666666,0.9814583333333333
mnist_38,n_estimators,105,12.0,0.985,0.98125
mnist_38,n_estimators,106,12.0,0.9858333333333333,0.9820833333333333
mnist_38,n_estimators,107,12.0,0.985,0.9820833333333333
mnist_38,n_estimators,108,12.0,0.9858333333333333,0.9825
mnist_38,n_estimators,109,12.0,0.9858333333333333,0.9827083333333333
mnist_38,n_estimators,110,12.0,0.9858333333333333,0.9829166666666667
mnist_38,n_estimators,111,12.0,0.985,0.9833333333333333
mnist_38,n_estimators,112,12.0,0.985,0.9829166666666667
mnist_38,n_estimators,113,12.0,0.985,0.9829166666666667
mnist_38,n_estimators,114,12.0,0.9841666666666666,0.9829166666666667
mnist_38,n_estimators,115,12.0,0.9841666666666666,0.9833333333333333
mnist_38,n_estimators,116,12.0,0.9833333333333333,0.9829166666666667
mnist_38,n_estimators,117,12.0,0.9841666666666666,0.9827083333333333
mnist_38,n_estimators,118,12.0,0.9858333333333333,0.9827083333333333
mnist_38,n_estimators,119,12.0,0.9858333333333333,0.983125
mnist_38,n_estimators,120,12.0,0.9858333333333333,0.9829166666666667
mnist_38,n_estimators,121,12.0,0.9858333333333333,0.983125
mnist_38,n_estimators,122,12.0,0.9858333333333333,0.9833333333333333
mnist_38,n_estimators,123,12.0,0.985,0.983125
mnist_38,n_estimators,124,12.0,0.985,0.9827083333333333
mnist_38,n_estimators,125,12.0,0.9858333333333333,0.9825
mnist_38,n_estimators,126,12.0,0.9858333333333333,0.9829166666666667
mnist_38,n_estimators,127,12.0,0.9858333333333333,0.9825
mnist_38,n_estimators,128,12.0,0.9858333333333333,0.9822916666666667
mnist_38,n_estimators,129,12.0,0.9858333333333333,0.9827083333333333
mnist_38,n_estimators,130,12.0,0.9858333333333333,0.9829166666666667
mnist_38,n_estimators,131,12.0,0.985,0.9822916666666667
mnist_38,n_estimators,132,12.0,0.9858333333333333,0.9816666666666667
mnist_38,n_estimators,133,12.0,0.9858333333333333,0.9814583333333333
mnist_38,n_estimators,134,12.0,0.9858333333333333,0.9816666666666667
mnist_38,n_estimators,135,12.0,0.9858333333333333,0.9814583333333333
mnist_38,n_estimators,136,12.0,0.9858333333333333,0.981875
mnist_38,n_estimators,137,12.0,0.9858333333333333,0.9825
mnist_38,n_estimators,138,12.0,0.9858333333333333,0.9827083333333333
mnist_38,n_estimators,139,12.0,0.985,0.9827083333333333
mnist_38,n_estimators,140,12.0,0.985,0.9827083333333333
mnist_38,n_estimators,141,12.0,0.9841666666666666,0.9825
mnist_38,n_estimators,142,12.0,0.985,0.9822916666666667
mnist_38,n_estimators,143,12.0,0.9841666666666666,0.9822916666666667
mnist_38,n_estimators,144,12.0,0.985,0.9822916666666667
mnist_38,n_estimators,145,12.0,0.985,0.9825
mnist_38,n_estimators,146,12.0,0.9841666666666666,0.983125
mnist_38,n_estimators,147,12.0,0.985,0.9833333333333333
mnist_38,n_estimators,148,12.0,0.985,0.9835416666666666
mnist_38,n_estimators,149,12.0,0.985,0.9839583333333334
mnist_38,n_estimators,150,12.0,0.9841666666666666,0.98375
mnist_38,n_estimators,151,12.0,0.985,0.9833333333333333
mnist_38,n_estimators,152,12.0,0.985,0.9833333333333333
mnist_38,n_estimators,153,12.0,0.985,0.9835416666666666
mnist_38,n_estimators,154,12.0,0.9841666666666666,0.9833333333333333
mnist_38,n_estimators,155,12.0,0.9841666666666666,0.9833333333333333
mnist_38,n_estimators,156,12.0,0.985,0.9835416666666666
mnist_38,n_estimators,157,12.0,0.9858333333333333,0.9833333333333333
mnist_38,n_estimators,158,12.0,0.9858333333333333,0.9833333333333333
mnist_38,n_estimators,159,12.0,0.985,0.9833333333333333
mnist_38,n_estimators,160,12.0,0.9858333333333333,0.9835416666666666
mnist_38,n_estimators,161,12.0,0.985,0.9835416666666666
mnist_38,n_estimators,162,12.0,0.9858333333333333,0.9835416666666666
mnist_38,n_estimators,163,12.0,0.985,0.98375
mnist_38,n_estimators,164,12.0,0.9858333333333333,0.9841666666666666
mnist_38,n_estimators,165,12.0,0.985,0.9841666666666666
mnist_38,n_estimators,166,12.0,0.985,0.9841666666666666
mnist_38,n_estimators,167,12.0,0.985,0.9839583333333334
mnist_38,n_estimators,168,12.0,0.985,0.98375
mnist_38,n_estimators,169,12.0,0.985,0.984375
mnist_38,n_estimators,170,12.0,0.985,0.9845833333333334
mnist_38,n_estimators,171,12.0,0.985,0.984375
mnist_38,n_estimators,172,12.0,0.985,0.984375
mnist_38,n_estimators,173,12.0,0.9841666666666666,0.9847916666666666
mnist_38,n_estimators,174,12.0,0.9841666666666666,0.9841666666666666
mnist_38,n_estimators,175,12.0,0.985,0.9841666666666666
mnist_38,n_estimators,176,12.0,0.9841666666666666,0.9839583333333334
mnist_38,n_estimators,177,12.0,0.9841666666666666,0.9841666666666666
mnist_38,n_estimators,178,12.0,0.985,0.9847916666666666
mnist_38,n_estimators,179,12.0,0.9841666666666666,0.9847916666666666
mnist_38,n_estimators,180,12.0,0.9841666666666666,0.9845833333333334
mnist_38,n_estimators,181,12.0,0.9841666666666666,0.9845833333333334
mnist_38,n_estimators,182,12.0,0.9841666666666666,0.9841666666666666
mnist_38,n_estimators,183,12.0,0.9841666666666666,0.9839583333333334
mnist_38,n_estimators,184,12.0,0.9841666666666666,0.9839583333333334
mnist_38,n_estimators,185,12.0,0.9841666666666666,0.98375
mnist_38,n_estimators,186,12.0,0.9833333333333333,0.98375
mnist_38,n_estimators,187,12.0,0.985,0.98375
mnist_38,n_estimators,188,12.0,0.985,0.9841666666666666
mnist_38,n_estimators,189,12.0,0.985,0.98375
mnist_38,n_estimators,190,12.0,0.985,0.9835416666666666
mnist_38,n_estimators,191,12.0,0.985,0.98375
mnist_38,n_estimators,192,12.0,0.9841666666666666,0.9835416666666666
mnist_38,n_estimators,193,12.0,0.9841666666666666,0.9833333333333333
mnist_38,n_estimators,194,12.0,0.9841666666666666,0.983125
mnist_38,n_estimators,195,12.0,0.9841666666666666,0.9833333333333333
mnist_38,n_estimators,196,12.0,0.9841666666666666,0.9835416666666666
mnist_38,n_estimators,197,12.0,0.9841666666666666,0.9841666666666666
mnist_38,n_estimators,198,12.0,0.9841666666666666,0.98375
mnist_38,n_estimators,199,12.0,0.9841666666666666,0.9841666666666666
mnist_38,n_estimators,200,12.0,0.985,0.9841666666666666
mnist_38,max_depth,100,1.0,0.9075,
mnist_38,max_depth,100,2.0,0.9258333333333333,
mnist_38,max_depth,100,3.0,0.9341666666666667,
mnist_38,max_depth,100,4.0,0.9575,
mnist_38,max_depth,100,5.0,0.9658333333333333,
mnist_38,max_depth,100,6.0,0.97,
mnist_38,max_depth,100,7.0,0.9733333333333334,
mnist_38,max_depth,100,8.0,0.9766666666666667,
mnist_38,max_depth,100,9.0,0.9816666666666667,
mnist_38,max_depth,100,10.0,0.9825,
mnist_38,max_depth,100,11.0,0.9816666666666667,
mnist_38,max_depth,100,12.0,0.985,
mnist_38,max_depth,100,13.0,0.9858333333333333,
mnist_38,max_depth,100,14.0,0.985,
mnist_38,max_depth,100,15.0,0.9841666666666666,
mnist_38,max_depth,100,16.0,0.9858333333333333,
mnist_38,max_depth,100,17.0,0.9858333333333333,
mnist_38,max_depth,100,18.0,0.9866666666666667,
mnist_38,max_depth,100,19.0,0.9866666666666667,
mnist_38,max_depth,100,20.0,0.9866666666666667,
